ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,timestamp,date,hour,day_of_week,month,year,seconds_played,minutes_played,artist_name,track_name,album_name
2024-05-30T04:14:47Z,ios,193282,US,12.20.83.2,Riptide,Vance Joy,Dream Your Life Away - Special Edition,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,,,,,,,,clickrow,endplay,False,True,False,1717042294.0,False,2024-05-30 04:14:47+00:00,2024-05-30,4,Thursday,5,2024,193.282,3.221366666666667,Vance Joy,Riptide,Dream Your Life Away - Special Edition
2024-05-30T04:16:34Z,ios,106974,US,12.20.83.2,White Winter Hymnal,Fleet Foxes,Fleet Foxes,spotify:track:0GegHVxeozw3rdjte45Bfx,,,,,,,,clickrow,endplay,False,True,False,1717042487.0,False,2024-05-30 04:16:34+00:00,2024-05-30,4,Thursday,5,2024,106.974,1.7829000000000002,Fleet Foxes,White Winter Hymnal,Fleet Foxes
2024-05-30T04:21:13Z,ios,279542,US,12.20.83.2,Three Little Birds,Bob Marley & The Wailers,Legend - The Best Of Bob Marley And The Wailers,spotify:track:7vggqxNKwd6xdRoYS0pQtM,,,,,,,,clickrow,trackdone,False,False,False,1717042594.0,False,2024-05-30 04:21:13+00:00,2024-05-30,4,Thursday,5,2024,279.542,4.6590333333333325,Bob Marley & The Wailers,Three Little Birds,Legend - The Best Of Bob Marley And The Wailers
2024-05-30T04:24:23Z,ios,173539,US,12.20.83.2,Therefore I Am,Billie Eilish,Happier Than Ever,spotify:track:20R4HfKloPKgXDqU7UKk3x,,,,,,,,clickrow,trackdone,False,False,False,1717042891.0,False,2024-05-30 04:24:23+00:00,2024-05-30,4,Thursday,5,2024,173.539,2.8923166666666664,Billie Eilish,Therefore I Am,Happier Than Ever
2024-05-30T04:27:14Z,ios,161384,US,12.20.83.2,WITHOUT YOU,The Kid LAROI,F*CK LOVE 3+: OVER YOU,spotify:track:1KMkcUvF7m3SDChDOa7i5L,,,,,,,,clickrow,trackdone,False,False,False,1717043074.0,False,2024-05-30 04:27:14+00:00,2024-05-30,4,Thursday,5,2024,161.384,2.6897333333333333,The Kid LAROI,WITHOUT YOU,F*CK LOVE 3+: OVER YOU
2024-05-30T04:31:24Z,ios,249428,US,12.20.83.2,Boulevard of Broken Dreams,Green Day,Greatest Hits: God's Favorite Band,spotify:track:5GorCbAP4aL0EJ16frG2hd,,,,,,,,clickrow,endplay,False,True,False,1717043235.0,False,2024-05-30 04:31:24+00:00,2024-05-30,4,Thursday,5,2024,249.428,4.157133333333333,Green Day,Boulevard of Broken Dreams,Greatest Hits: God's Favorite Band
2024-05-30T04:36:24Z,ios,300001,US,12.20.83.2,Yellow Ledbetter,Pearl Jam,Jeremy,spotify:track:3bE5slaVEfaDreqARl6k4M,,,,,,,,clickrow,endplay,False,True,False,1717043484.0,False,2024-05-30 04:36:24+00:00,2024-05-30,4,Thursday,5,2024,300.001,5.000016666666666,Pearl Jam,Yellow Ledbetter,Jeremy
2024-05-30T04:48:09Z,ios,403293,US,12.20.83.2,Set Fire to the Rain,Adele,21,spotify:track:73CMRj62VK8nUS4ezD2wvi,,,,,,,,clickrow,endplay,False,True,False,1717043784.0,False,2024-05-30 04:48:09+00:00,2024-05-30,4,Thursday,5,2024,403.293,6.72155,Adele,Set Fire to the Rain,21
2024-05-30T05:13:05Z,ios,309445,US,12.20.83.2,Yellow,Coldplay,Yellow,spotify:track:3e0wYnFxkqinmtXebYPMSt,,,,,,,,clickrow,trackdone,False,False,False,1717044500.0,False,2024-05-30 05:13:05+00:00,2024-05-30,5,Thursday,5,2024,309.445,5.157416666666666,Coldplay,Yellow,Yellow
2024-05-30T05:15:55Z,ios,157200,US,12.20.83.2,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,clickrow,trackdone,False,False,False,1717045999.0,False,2024-05-30 05:15:55+00:00,2024-05-30,5,Thursday,5,2024,157.2,2.6199999999999997,Ayra Starr,Commas,Commas
2024-05-30T05:18:33Z,ios,157200,US,12.20.83.2,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,trackdone,trackdone,False,False,False,1717046155.0,False,2024-05-30 05:18:33+00:00,2024-05-30,5,Thursday,5,2024,157.2,2.6199999999999997,Ayra Starr,Commas,Commas
2024-05-30T05:21:11Z,ios,157200,US,12.20.83.2,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,trackdone,trackdone,False,False,False,1717046313.0,False,2024-05-30 05:21:11+00:00,2024-05-30,5,Thursday,5,2024,157.2,2.6199999999999997,Ayra Starr,Commas,Commas
2024-05-30T05:23:48Z,ios,157200,US,12.20.83.2,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,trackdone,trackdone,False,False,False,1717046471.0,False,2024-05-30 05:23:48+00:00,2024-05-30,5,Thursday,5,2024,157.2,2.6199999999999997,Ayra Starr,Commas,Commas
2024-05-30T14:12:10Z,ios,74285,US,12.20.83.2,Fall,Davido,A Good Time,spotify:track:1hEXElwyPez2z7m5dZ56Mc,,,,,,,,trackdone,unexpected-exit-while-paused,False,False,False,1717039570.0,False,2024-05-30 14:12:10+00:00,2024-05-30,14,Thursday,5,2024,74.285,1.2380833333333332,Davido,Fall,A Good Time
2024-05-30T14:16:09Z,ios,229760,US,2607:fb90:87e2:4c5b:4cb2:14a4:ee9b:4c3d,God Only Knows,for KING & COUNTRY,Burn The Ships,spotify:track:4ElNxglBjcrASiGn58t9Jm,,,,,,,,clickrow,trackdone,False,False,False,1717078340.0,False,2024-05-30 14:16:09+00:00,2024-05-30,14,Thursday,5,2024,229.76,3.829333333333333,for KING & COUNTRY,God Only Knows,Burn The Ships
2024-05-30T14:21:43Z,ios,333386,US,2607:fb90:87e2:4c5b:4cb2:14a4:ee9b:4c3d,Reckless Love,Cory Asbury,Reckless Love,spotify:track:0rH0mprtecH3grD9HFM5AD,,,,,,,,trackdone,trackdone,False,False,False,1717078569.0,False,2024-05-30 14:21:43+00:00,2024-05-30,14,Thursday,5,2024,333.386,5.556433333333334,Cory Asbury,Reckless Love,Reckless Love
2024-05-30T14:32:25Z,ios,568786,US,2607:fb90:87e2:4c5b:4cb2:14a4:ee9b:4c3d,Broken Vessels (Amazing Grace) - Live,Hillsong Worship,No Other Name,spotify:track:2BuhGnXpqMQ8BvOUZpmaVl,,,,,,,,trackdone,trackdone,False,False,False,1717078903.0,False,2024-05-30 14:32:25+00:00,2024-05-30,14,Thursday,5,2024,568.786,9.479766666666666,Hillsong Worship,Broken Vessels (Amazing Grace) - Live,No Other Name
2024-05-30T14:56:49Z,ios,157200,US,2607:fb90:87e2:4c5b:4cb2:14a4:ee9b:4c3d,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,clickrow,trackdone,False,False,False,1717080853.0,False,2024-05-30 14:56:49+00:00,2024-05-30,14,Thursday,5,2024,157.2,2.6199999999999997,Ayra Starr,Commas,Commas
2024-05-30T14:59:27Z,ios,157200,US,2607:fb90:87e2:4c5b:4cb2:14a4:ee9b:4c3d,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,trackdone,trackdone,False,False,False,1717081009.0,False,2024-05-30 14:59:27+00:00,2024-05-30,14,Thursday,5,2024,157.2,2.6199999999999997,Ayra Starr,Commas,Commas
2024-05-30T15:02:04Z,ios,157200,US,2607:fb90:87e2:4c5b:4cb2:14a4:ee9b:4c3d,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,trackdone,trackdone,False,False,False,1717081167.0,False,2024-05-30 15:02:04+00:00,2024-05-30,15,Thursday,5,2024,157.2,2.6199999999999997,Ayra Starr,Commas,Commas
2024-05-30T15:04:42Z,ios,157200,US,2607:fb90:87e2:4c5b:4cb2:14a4:ee9b:4c3d,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,trackdone,trackdone,False,False,False,1717081324.0,False,2024-05-30 15:04:42+00:00,2024-05-30,15,Thursday,5,2024,157.2,2.6199999999999997,Ayra Starr,Commas,Commas
2024-05-30T15:45:52Z,ios,80517,US,2607:fb90:87e2:4c5b:4cb2:14a4:ee9b:4c3d,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,trackdone,logout,False,False,False,1717081482.0,False,2024-05-30 15:45:52+00:00,2024-05-30,15,Thursday,5,2024,80.517,1.34195,Ayra Starr,Commas,Commas
2024-05-30T23:26:11Z,ios,266773,US,2607:fb90:87e2:4c5b:4cb2:14a4:ee9b:4c3d,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,clickrow,trackdone,False,False,False,1717111304.0,False,2024-05-30 23:26:11+00:00,2024-05-30,23,Thursday,5,2024,266.773,4.446216666666667,Coldplay,Yellow,Parachutes
2024-05-30T23:30:38Z,ios,266773,US,2607:fb90:87e2:4c5b:4cb2:14a4:ee9b:4c3d,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,trackdone,trackdone,False,False,False,1717111571.0,False,2024-05-30 23:30:38+00:00,2024-05-30,23,Thursday,5,2024,266.773,4.446216666666667,Coldplay,Yellow,Parachutes
2024-05-31T00:17:19Z,ios,267240,US,2607:fb90:87e2:4c5b:1c5c:7fcd:a914:56fa,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,trackdone,trackdone,False,False,False,1717111838.0,False,2024-05-31 00:17:19+00:00,2024-05-31,0,Friday,5,2024,267.24,4.454,Coldplay,Yellow,Parachutes
2024-05-31T00:20:04Z,ios,163004,US,2607:fb90:87e2:4c5b:1c5c:7fcd:a914:56fa,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,trackdone,logout,False,False,False,1717114639.0,False,2024-05-31 00:20:04+00:00,2024-05-31,0,Friday,5,2024,163.004,2.716733333333333,Coldplay,Yellow,Parachutes
2024-05-31T00:21:57Z,ios,104003,US,2607:fb90:87e2:4c5b:1c5c:7fcd:a914:56fa,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,appload,trackdone,False,False,False,1717114809.0,False,2024-05-31 00:21:57+00:00,2024-05-31,0,Friday,5,2024,104.003,1.7333833333333333,Coldplay,Yellow,Parachutes
2024-05-31T00:26:49Z,ios,266773,US,2607:fb90:87e2:4c5b:1c5c:7fcd:a914:56fa,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,trackdone,trackdone,False,False,False,1717114917.0,False,2024-05-31 00:26:49+00:00,2024-05-31,0,Friday,5,2024,266.773,4.446216666666667,Coldplay,Yellow,Parachutes
2024-05-31T00:31:16Z,ios,266773,US,2607:fb90:87e2:4c5b:1c5c:7fcd:a914:56fa,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,trackdone,trackdone,False,False,False,1717115209.0,False,2024-05-31 00:31:16+00:00,2024-05-31,0,Friday,5,2024,266.773,4.446216666666667,Coldplay,Yellow,Parachutes
2024-05-31T00:35:44Z,ios,266773,US,2607:fb90:87e2:4c5b:1c5c:7fcd:a914:56fa,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,trackdone,trackdone,False,False,False,1717115476.0,False,2024-05-31 00:35:44+00:00,2024-05-31,0,Friday,5,2024,266.773,4.446216666666667,Coldplay,Yellow,Parachutes
2024-05-31T00:41:32Z,ios,266773,US,2607:fb90:87e2:4c5b:1c5c:7fcd:a914:56fa,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,trackdone,trackdone,False,False,False,1717115744.0,False,2024-05-31 00:41:32+00:00,2024-05-31,0,Friday,5,2024,266.773,4.446216666666667,Coldplay,Yellow,Parachutes
2024-05-31T00:42:43Z,ios,70136,US,2607:fb90:87e2:4c5b:1c5c:7fcd:a914:56fa,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,trackdone,endplay,False,True,False,1717116092.0,False,2024-05-31 00:42:43+00:00,2024-05-31,0,Friday,5,2024,70.136,1.1689333333333332,Coldplay,Yellow,Parachutes
2024-05-31T00:45:20Z,ios,157200,US,2607:fb90:87e2:4c5b:1c5c:7fcd:a914:56fa,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,clickrow,trackdone,False,False,False,1717116163.0,False,2024-05-31 00:45:20+00:00,2024-05-31,0,Friday,5,2024,157.2,2.6199999999999997,Ayra Starr,Commas,Commas
2024-05-31T00:47:57Z,ios,157200,US,2607:fb90:87e2:4c5b:1c5c:7fcd:a914:56fa,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,trackdone,trackdone,False,False,False,1717116320.0,False,2024-05-31 00:47:57+00:00,2024-05-31,0,Friday,5,2024,157.2,2.6199999999999997,Ayra Starr,Commas,Commas
2024-05-31T00:48:58Z,ios,59148,US,2607:fb90:87e2:4c5b:1c5c:7fcd:a914:56fa,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,trackdone,endplay,False,True,False,1717116477.0,False,2024-05-31 00:48:58+00:00,2024-05-31,0,Friday,5,2024,59.148,0.9858,Ayra Starr,Commas,Commas
2024-05-31T00:53:24Z,ios,266773,US,136.24.106.5,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,clickrow,trackdone,False,False,False,1717116538.0,False,2024-05-31 00:53:24+00:00,2024-05-31,0,Friday,5,2024,266.773,4.446216666666667,Coldplay,Yellow,Parachutes
2024-05-31T00:53:56Z,ios,30668,US,136.24.106.5,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,trackdone,fwdbtn,False,True,False,1717116804.0,False,2024-05-31 00:53:56+00:00,2024-05-31,0,Friday,5,2024,30.668,0.5111333333333333,Coldplay,Yellow,Parachutes
2024-05-31T01:10:18Z,ios,357657,US,136.24.106.5,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,fwdbtn,trackdone,False,False,False,1717116836.0,False,2024-05-31 01:10:18+00:00,2024-05-31,1,Friday,5,2024,357.657,5.9609499999999995,Coldplay,Yellow,Parachutes
2024-05-31T01:14:46Z,ios,266773,US,136.24.106.5,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,trackdone,trackdone,False,False,False,1717117818.0,False,2024-05-31 01:14:46+00:00,2024-05-31,1,Friday,5,2024,266.773,4.446216666666667,Coldplay,Yellow,Parachutes
2024-05-31T01:19:13Z,ios,266773,US,136.24.106.5,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,trackdone,trackdone,False,False,False,1717118086.0,False,2024-05-31 01:19:13+00:00,2024-05-31,1,Friday,5,2024,266.773,4.446216666666667,Coldplay,Yellow,Parachutes
2024-05-31T01:23:40Z,ios,266773,US,136.24.106.5,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,trackdone,trackdone,False,False,False,1717118353.0,False,2024-05-31 01:23:40+00:00,2024-05-31,1,Friday,5,2024,266.773,4.446216666666667,Coldplay,Yellow,Parachutes
2024-05-31T01:28:07Z,ios,266773,US,136.24.106.5,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,trackdone,trackdone,False,False,False,1717118620.0,False,2024-05-31 01:28:07+00:00,2024-05-31,1,Friday,5,2024,266.773,4.446216666666667,Coldplay,Yellow,Parachutes
2024-05-31T02:18:18Z,ios,268426,US,136.24.106.5,Losing My Religion,R.E.M.,Out Of Time,spotify:track:31AOj9sFz2gM0O3hMARRBx,,,,,,,,clickrow,trackdone,False,False,False,1717121628.0,False,2024-05-31 02:18:18+00:00,2024-05-31,2,Friday,5,2024,268.426,4.473766666666666,R.E.M.,Losing My Religion,Out Of Time
2024-05-31T02:22:47Z,ios,268426,US,136.24.106.5,Losing My Religion,R.E.M.,Out Of Time,spotify:track:31AOj9sFz2gM0O3hMARRBx,,,,,,,,trackdone,trackdone,False,False,False,1717121898.0,False,2024-05-31 02:22:47+00:00,2024-05-31,2,Friday,5,2024,268.426,4.473766666666666,R.E.M.,Losing My Religion,Out Of Time
2024-05-31T02:26:26Z,ios,266773,US,12.20.83.2,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,,,,,trackdone,trackdone,False,False,False,1717118887.0,False,2024-05-31 02:26:26+00:00,2024-05-31,2,Friday,5,2024,266.773,4.446216666666667,Coldplay,Yellow,Parachutes
2024-05-31T02:29:10Z,ios,157200,US,12.20.83.2,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,clickrow,trackdone,False,False,False,1717122394.0,False,2024-05-31 02:29:10+00:00,2024-05-31,2,Friday,5,2024,157.2,2.6199999999999997,Ayra Starr,Commas,Commas
2024-05-31T02:31:48Z,ios,157200,US,2607:fb90:87e2:4c5b:1c5c:7fcd:a914:56fa,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,trackdone,trackdone,False,False,False,1717122550.0,False,2024-05-31 02:31:48+00:00,2024-05-31,2,Friday,5,2024,157.2,2.6199999999999997,Ayra Starr,Commas,Commas
2024-05-31T02:34:26Z,ios,157200,US,2607:fb90:87e2:4c5b:1c5c:7fcd:a914:56fa,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,trackdone,trackdone,False,False,False,1717122708.0,False,2024-05-31 02:34:26+00:00,2024-05-31,2,Friday,5,2024,157.2,2.6199999999999997,Ayra Starr,Commas,Commas
2024-05-31T03:17:39Z,ios,136435,US,2607:fb90:87e2:4c5b:1c5c:7fcd:a914:56fa,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,appload,trackdone,False,False,False,1717125320.0,False,2024-05-31 03:17:39+00:00,2024-05-31,3,Friday,5,2024,136.435,2.2739166666666666,Ayra Starr,Commas,Commas
2024-05-31T03:20:17Z,ios,157200,US,2607:fb90:87e2:4c5b:1c5c:7fcd:a914:56fa,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,trackdone,trackdone,False,False,False,1717125459.0,False,2024-05-31 03:20:17+00:00,2024-05-31,3,Friday,5,2024,157.2,2.6199999999999997,Ayra Starr,Commas,Commas
2024-05-31T03:22:55Z,ios,157200,US,12.20.83.2,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,trackdone,trackdone,False,False,False,1717125617.0,False,2024-05-31 03:22:55+00:00,2024-05-31,3,Friday,5,2024,157.2,2.6199999999999997,Ayra Starr,Commas,Commas
2024-05-31T03:25:33Z,ios,157200,US,12.20.83.2,Commas,Ayra Starr,Commas,spotify:track:3JozQbIWMHBTKIghXKehVy,,,,,,,,trackdone,trackdone,False,False,False,1717125775.0,False,2024-05-31 03:25:33+00:00,2024-05-31,3,Friday,5,2024,157.2,2.6199999999999997,Ayra Starr,Commas,Commas
2024-05-31T03:28:59Z,ios,206634,US,12.20.83.2,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],Ed Sheeran,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],spotify:track:0VcgLoEMA06AKqPxxj2YQs,,,,,,,,clickrow,endplay,False,True,False,1717125933.0,False,2024-05-31 03:28:59+00:00,2024-05-31,3,Friday,5,2024,206.634,3.4438999999999997,Ed Sheeran,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix]
2024-05-31T03:32:09Z,ios,189162,US,12.20.83.2,"Blinded By Your Grace, Pt. 2 (feat. MNEK)",Stormzy,Gang Signs & Prayer,spotify:track:0YwZuKtyHptLlCcacS7EqJ,,,,,,,,clickrow,endplay,False,True,False,1717126139.0,False,2024-05-31 03:32:09+00:00,2024-05-31,3,Friday,5,2024,189.162,3.1527000000000003,Stormzy,"Blinded By Your Grace, Pt. 2 (feat. MNEK)",Gang Signs & Prayer
2024-05-31T03:34:59Z,ios,169471,US,12.20.83.2,Blinding Lights,The Weeknd,Blinding Lights,spotify:track:6qYkmqFsXbj8CQjAdbYz07,,,,,,,,clickrow,endplay,False,True,False,1717126329.0,False,2024-05-31 03:34:59+00:00,2024-05-31,3,Friday,5,2024,169.471,2.824516666666667,The Weeknd,Blinding Lights,Blinding Lights
2024-05-31T03:39:17Z,ios,258346,US,12.20.83.2,SMA,Nasty C,Strings And Bling,spotify:track:4fkCcUS3Gl5cRi9zNt7oMa,,,,,,,,clickrow,endplay,False,True,False,1717126499.0,False,2024-05-31 03:39:17+00:00,2024-05-31,3,Friday,5,2024,258.346,4.305766666666667,Nasty C,SMA,Strings And Bling
2024-05-31T03:42:02Z,ios,164586,US,12.20.83.2,Beautiful Things,Benson Boone,Beautiful Things,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,,,,,,,,clickrow,endplay,False,True,False,1717126757.0,False,2024-05-31 03:42:02+00:00,2024-05-31,3,Friday,5,2024,164.586,2.7431,Benson Boone,Beautiful Things,Beautiful Things
2024-05-31T03:45:24Z,ios,202176,US,12.20.83.2,Holy (feat. Chance The Rapper),Justin Bieber,Justice,spotify:track:6Xgq7MvZiet0hVi3KaDSgJ,,,,,,,,clickrow,endplay,False,True,False,1717126922.0,False,2024-05-31 03:45:24+00:00,2024-05-31,3,Friday,5,2024,202.176,3.3695999999999997,Justin Bieber,Holy (feat. Chance The Rapper),Justice
2024-05-31T03:46:11Z,ios,47146,US,12.20.83.2,"Mary, Did You Know?",Pentatonix,That's Christmas To Me (Deluxe Edition),spotify:track:4z8sz6E4YyFuEkv5o7IJni,,,,,,,,clickrow,endplay,False,True,False,1717127124.0,False,2024-05-31 03:46:11+00:00,2024-05-31,3,Friday,5,2024,47.146,0.7857666666666667,Pentatonix,"Mary, Did You Know?",That's Christmas To Me (Deluxe Edition)
2024-05-31T03:52:09Z,ios,342493,US,12.20.83.2,"10,000 Reasons (Bless The Lord) - Live",Matt Redman,"10,000 Reasons",spotify:track:0fxpHpK3aw2nFWII6yveDD,,,,,,,,clickrow,trackdone,False,False,False,1717127188.0,False,2024-05-31 03:52:09+00:00,2024-05-31,3,Friday,5,2024,342.493,5.708216666666667,Matt Redman,"10,000 Reasons (Bless The Lord) - Live","10,000 Reasons"
2024-05-31T14:25:33Z,ios,219455,US,2607:fb91:20e2:c1a0:cda8:a893:1b27:417c,Worthy,Elevation Worship,Hallelujah Here Below,spotify:track:7qqtTPQIMXAFubamFBPHG5,,,,,,,,clickrow,unexpected-exit-while-paused,False,False,False,1717127543.0,False,2024-05-31 14:25:33+00:00,2024-05-31,14,Friday,5,2024,219.455,3.6575833333333336,Elevation Worship,Worthy,Hallelujah Here Below
2024-05-31T14:30:05Z,ios,262120,US,2607:fb91:20e2:c1a0:cda8:a893:1b27:417c,Touch The Sky,Hillsong UNITED,Empires,spotify:track:58yhHre6kOePZPD15hZWgP,,,,,,,,clickrow,trackdone,False,False,False,1717165543.0,False,2024-05-31 14:30:05+00:00,2024-05-31,14,Friday,5,2024,262.12,4.368666666666667,Hillsong UNITED,Touch The Sky,Empires
2024-05-31T14:33:55Z,ios,229760,US,2607:fb91:20e2:c1a0:cda8:a893:1b27:417c,God Only Knows,for KING & COUNTRY,Burn The Ships,spotify:track:4ElNxglBjcrASiGn58t9Jm,,,,,,,,trackdone,trackdone,False,False,False,1717165805.0,False,2024-05-31 14:33:55+00:00,2024-05-31,14,Friday,5,2024,229.76,3.829333333333333,for KING & COUNTRY,God Only Knows,Burn The Ships
2024-05-31T14:38:21Z,ios,265133,US,2607:fb91:20e2:c1a0:cda8:a893:1b27:417c,King Of Kings,Hillsong Worship,Awake,spotify:track:5E2v6b4Mo4jxuPrcK4YEIF,,,,,,,,trackdone,trackdone,False,False,False,1717166035.0,False,2024-05-31 14:38:21+00:00,2024-05-31,14,Friday,5,2024,265.133,4.418883333333333,Hillsong Worship,King Of Kings,Awake
2024-05-31T14:42:49Z,ios,266703,US,2607:fb91:20e2:c1a0:cda8:a893:1b27:417c,Reckless Love,Cory Asbury,Reckless Love,spotify:track:0rH0mprtecH3grD9HFM5AD,,,,,,,,trackdone,fwdbtn,False,True,False,1717166301.0,False,2024-05-31 14:42:49+00:00,2024-05-31,14,Friday,5,2024,266.703,4.445049999999999,Cory Asbury,Reckless Love,Reckless Love
2024-05-31T14:46:19Z,ios,211293,US,2607:fb91:20e2:c1a0:cda8:a893:1b27:417c,Maybe It's Ok,We Are Messengers,Power,spotify:track:3mKIS7svYfwxiwRWIi1tmK,,,,,,,,fwdbtn,trackdone,False,False,False,1717166569.0,False,2024-05-31 14:46:19+00:00,2024-05-31,14,Friday,5,2024,211.293,3.52155,We Are Messengers,Maybe It's Ok,Power
2024-05-31T14:55:16Z,ios,535962,US,2607:fb91:20e2:c1a0:cda8:a893:1b27:417c,Oceans (Where Feet May Fail),Hillsong UNITED,Zion,spotify:track:5Mw9bXG1dLNhbjofkVS2oR,,,,,,,,trackdone,trackdone,False,False,False,1717166779.0,False,2024-05-31 14:55:16+00:00,2024-05-31,14,Friday,5,2024,535.962,8.9327,Hillsong UNITED,Oceans (Where Feet May Fail),Zion
2024-05-31T14:58:41Z,ios,204939,US,2607:fb91:20e2:c1a0:cda8:a893:1b27:417c,Reckless Love / Even If,Mass Anthem,Songs We Wish We Wrote,spotify:track:71jqd6lELdjeahZWbh4faC,,,,,,,,trackdone,trackdone,False,False,False,1717167316.0,False,2024-05-31 14:58:41+00:00,2024-05-31,14,Friday,5,2024,204.939,3.41565,Mass Anthem,Reckless Love / Even If,Songs We Wish We Wrote
2024-05-31T15:03:35Z,ios,293398,US,2607:fb91:20e2:c1a0:cda8:a893:1b27:417c,Good Good Father,Chris Tomlin,The Ultimate Playlist,spotify:track:1mWdyqs6Zvg8b1lKjDc8yB,,,,,,,,trackdone,trackdone,False,False,False,1717167521.0,False,2024-05-31 15:03:35+00:00,2024-05-31,15,Friday,5,2024,293.398,4.889966666666667,Chris Tomlin,Good Good Father,The Ultimate Playlist
2024-05-31T15:15:09Z,ios,329080,US,2607:fb91:20e2:c1a0:cda8:a893:1b27:417c,Who You Say I Am - Live,Hillsong Worship,There Is More,spotify:track:2lUgap86Pux7qAgvWzuJWs,,,,,,,,trackdone,trackdone,False,False,False,1717167815.0,False,2024-05-31 15:15:09+00:00,2024-05-31,15,Friday,5,2024,329.08,5.484666666666667,Hillsong Worship,Who You Say I Am - Live,There Is More
